Name,Class,Direction,Time
N_12839,motorcycle,route_11,784.4069019000001

N_12846,motorcycle,route_11,784.6239776

N_12850,motorcycle,route_11,784.9167342000001

N_12857,motorcycle,route_11,785.3520815

N_12868,motorcycle,route_9,786.0749592000001

N_12873,motorcycle,route_9,786.218111

N_12876,motorcycle,route_9,786.4332122000001

N_12877,motorcycle,route_9,786.4332326

N_12882,motorcycle,route_11,786.8003874000001

N_12872,motorcycle,route_9,787.0935452

N_12889,motorcycle,route_9,787.3094496

N_12911,motorcycle,route_11,788.1807575

N_12916,motorcycle,route_11,788.3239692000001

N_12924,motorcycle,route_11,788.9016168

N_12927,motorcycle,route_11,789.1180721000001

N_12930,motorcycle,route_11,789.4769070000001

N_12967,motorcycle,route_11,792.2221676

N_12968,motorcycle,route_9,792.5112281

N_13008,motorcycle,route_10,796.5540096000001

N_13035,motorcycle,route_10,799.0128084

N_13039,motorcycle,route_10,799.3023856000001

N_13044,motorcycle,route_10,799.5186235

N_13043,motorcycle,route_10,799.5186362000001

N_13046,motorcycle,route_10,799.9498599000001

N_13048,motorcycle,route_9,800.0219336

N_13073,motorcycle,route_11,802.5477777

N_13078,car,route_11,803.0561271

N_13079,motorcycle,route_10,803.05614

